E,split,Ta_c_true,k_c_true,Ta_c_pred,k_c_pred,curve_MAPE,Ta_c_old,k_c_old
0.2265,train,27.0894,16.0,27.119925,15.82,0.8988506447756929,27.52349090576172,15.0600004196167
0.2306,val,27.0227,16.2,27.0553,15.82,1.1556039980415922,27.48067855834961,15.4399995803833
0.2347,train,26.9786,16.4,27.056309,15.82,1.1923761558712982,27.45962142944336,15.81999969482422
0.2388,test,26.9518,16.5,27.005774,15.82,1.2017277316449002,27.44750213623047,15.81999969482422
0.2429,train,26.9391,16.7,27.010977,16.770000000000003,1.1182218872293952,27.42350006103516,15.81999969482422
0.2469,train,26.9387,16.8,27.01493,16.770000000000003,1.0481159592133977,27.420921325683597,15.81999969482422
0.251,train,26.9482,17.0,27.042587,16.770000000000003,1.0108178231818141,27.440298080444336,15.81999969482422
0.2551,train,26.9674,17.2,27.06948,16.96,1.0699133315705032,27.46996307373047,15.81999969482422
0.2592,train,26.9956,17.3,27.089598,16.96,1.1665536215310917,27.501501083374023,15.81999969482422
0.2633,train,27.0322,17.5,27.119755,16.96,1.2136909218152117,27.54325294494629,16.200000762939453
0.2673,train,27.0775,17.7,27.17563,16.96,1.2605829742089818,27.608423233032227,15.81999969482422
0.2714,train,27.1315,17.9,27.262703,16.96,1.2772265596701855,27.67765998840332,15.81999969482422
0.2755,train,27.1939,18.0,27.355095,16.770000000000003,1.2152395888634937,27.71591567993164,15.4399995803833
0.2796,train,27.2655,18.2,27.430769,15.44,1.0585207176466724,27.7447566986084,15.4399995803833
0.2837,val,27.3459,18.3,27.465328,14.3,0.9157325244198433,27.788253784179688,15.0600004196167
0.2878,val,27.4344,18.5,27.514053,15.44,0.8247073001822336,27.84148597717285,15.0600004196167
0.2918,train,27.5309,18.7,27.480602,15.44,0.8359038918455393,27.92268180847168,15.0600004196167
0.2959,train,27.468,13.9,27.479708,15.44,0.7598678731747127,27.87416076660156,15.0600004196167
0.3,val,27.3803,14.2,27.438126,15.44,0.7797147954701747,27.801225662231445,15.0600004196167
0.3003,test,27.3752,14.2,27.43368,15.44,0.7782115555322082,27.797679901123047,15.0600004196167
0.302,train,27.3409,14.3,27.461843,15.44,0.7701567692035629,27.773372650146484,15.0600004196167
0.3087,test,27.2404,14.8,27.353617,15.82,0.7722621652091468,27.73052978515625,15.0600004196167
0.3172,test,27.1587,15.3,27.217024,16.200000000000003,0.9222061009242161,27.691143035888672,15.363999366760254
0.3256,train,27.1257,15.8,27.280235,16.200000000000003,0.9301859519865767,27.636369705200195,15.363999366760254
0.3341,val,27.1363,16.4,27.207619,16.200000000000003,0.9374117982807892,27.610864639282227,15.4399995803833
0.3425,train,27.188,16.9,27.290028,16.200000000000003,0.913068715769311,27.63179397583008,15.0600004196167
0.351,train,27.2748,17.3,27.386324,15.44,1.0138442989174525,27.70744514465332,15.0600004196167
0.3594,train,27.3944,17.8,27.4955,15.44,1.0735206116699854,27.82733726501465,15.0600004196167
0.3679,train,27.5419,18.2,27.610767,15.44,1.2070586573248043,28.000490188598636,15.0600004196167
0.3764,train,27.5958,12.0,27.678314,15.44,1.1458692525366247,28.088638305664062,14.83199977874756
0.3848,train,27.6352,12.3,27.756046,14.489999999999998,1.1318759444882407,28.1220645904541,14.83199977874756
0.3933,val,27.6967,12.5,27.793604,14.489999999999998,1.1256471498787834,28.18984603881836,14.83199977874756
0.4017,test,27.7783,12.8,27.888916,14.489999999999998,1.1581612517073876,28.292665481567383,15.4399995803833
0.4102,train,27.8782,13.0,28.046162,14.489999999999998,1.1960502904347174,28.4589786529541,15.136000633239746
0.4186,train,27.9948,13.2,28.218184,14.3,1.2022965494991573,28.60525894165039,15.0600004196167
0.4271,test,28.1264,13.4,28.417168,14.3,1.1219000201583336,28.762413024902344,15.0600004196167
0.4355,train,28.2715,13.6,28.628853,14.3,1.0598726997316419,28.975555419921875,15.0600004196167
0.444,train,28.4288,13.8,28.780272,14.3,1.179805291946149,29.170515060424805,15.0600004196167
0.4524,train,28.5968,13.9,28.889889,14.489999999999998,1.379891692518849,29.33300018310547,15.0600004196167
0.4609,val,28.7742,14.1,29.003176,14.489999999999998,1.5047850269597574,29.482816696166992,15.0600004196167
0.4694,train,28.9605,14.3,29.205566,14.489999999999998,1.3961587177345365,29.66007232666016,15.0600004196167
0.4778,train,29.1537,14.4,29.402834,14.489999999999998,1.3248372136385156,29.86139297485352,15.0600004196167
0.4863,test,29.3543,14.6,29.608875,14.489999999999998,1.2391715745526697,30.049211502075195,15.0600004196167
0.4947,train,29.5604,14.7,29.826965,14.489999999999998,1.1676571137641791,30.212459564208984,15.0600004196167
0.5032,train,29.7717,14.8,30.06177,14.489999999999998,1.1075952026269902,30.40679168701172,15.0600004196167
0.5041,train,29.7946,14.8,30.089964,14.489999999999998,1.0998793675672418,30.431041717529297,15.0600004196167
0.5116,test,29.9875,15.0,30.332403,14.489999999999998,1.0349952572914904,30.63269424438477,15.0600004196167
0.5201,train,30.2069,15.1,30.599499,14.489999999999998,0.9787903043836118,30.840591430664062,15.0600004196167
0.5285,val,30.4296,15.2,30.843697,14.489999999999998,0.9710868713172214,31.069721221923828,15.0600004196167
0.537,test,30.6552,15.3,31.105022,14.489999999999998,0.9979526601342104,31.320838928222656,15.0600004196167
0.5455,val,30.8831,15.4,31.365013,14.489999999999998,1.0651621175878867,31.598785400390625,15.0600004196167
0.5539,train,31.113,15.5,31.622202,14.489999999999998,1.2219922389675313,31.872541427612305,15.4399995803833
0.5624,val,31.3442,15.6,31.856876,14.489999999999998,1.386853069064398,32.117088317871094,15.4399995803833
0.5708,train,31.5768,15.7,31.916765,14.3,1.4423080202025913,32.32362365722656,15.4399995803833
0.5793,train,31.5137,11.0,32.064144,14.3,1.522829630586045,32.253841400146484,15.0600004196167
0.5877,train,31.4481,11.2,32.068184,14.3,1.4904846372974143,32.1473503112793,15.0600004196167
0.5962,val,31.3971,11.3,32.034657,14.3,1.4012967544416524,32.0771484375,15.0600004196167
0.6046,train,31.3556,11.5,32.016426,14.3,1.3611761201252783,32.03618240356445,14.83199977874756
0.6131,val,31.3269,11.7,31.960432,14.3,1.4539131810125678,32.02445983886719,14.83199977874756
0.6215,train,31.3061,11.8,31.926891,14.3,1.57517800169528,32.034568786621094,14.755999565124512
0.63,train,31.2969,11.9,31.886162,14.3,1.7452169022654749,32.0608024597168,14.755999565124512
0.6385,train,31.294,12.1,31.871082,14.3,1.9155724846738922,32.08959197998047,14.755999565124512
0.6469,train,31.2998,12.2,31.888906,14.3,2.021092442629052,32.11271286010742,14.755999565124512
0.6554,val,31.3132,12.4,31.933355,14.3,2.0879850049164337,32.1351318359375,14.755999565124512
0.6638,train,31.3321,12.5,32.008575,14.3,2.1286915559398776,32.15601348876953,14.755999565124512
0.6723,train,31.3579,12.6,32.091534,14.3,2.186062676239673,32.21223831176758,14.755999565124512
0.6807,train,31.3898,12.7,32.170666,14.3,2.275664727187343,32.30009078979492,14.755999565124512
0.6892,train,31.4269,12.9,32.21846,14.3,2.3843017738622527,32.38408279418945,14.755999565124512
0.6976,train,31.4686,13.0,32.240498,14.3,2.494480817006354,32.45895004272461,14.755999565124512
0.7061,train,31.5152,13.1,32.30618,14.3,2.5138691843541725,32.54099655151367,14.755999565124512
0.7167,test,31.5804,13.2,32.467876,14.489999999999998,2.4494754104377625,32.672245025634766,14.755999565124512
0.7274,test,31.6522,13.4,32.683025,14.489999999999998,2.417964620141337,32.829978942871094,14.755999565124512
0.738,train,31.7292,13.5,32.880024,14.489999999999998,2.421341743921428,33.004573822021484,14.755999565124512
0.7486,train,31.8125,13.6,32.9634,14.489999999999998,2.5759403192932773,33.153282165527344,14.755999565124512
0.7593,test,31.9021,13.7,33.05998,14.489999999999998,2.5992257912979224,33.23087310791016,14.755999565124512
0.7699,train,31.995,13.9,33.177475,14.489999999999998,2.5510758146847037,33.245628356933594,14.755999565124512
0.7806,test,32.0927,14.0,33.28347,14.3,2.4247276865628056,33.29936218261719,14.755999565124512
0.7912,val,32.1948,14.1,33.399258,14.3,2.3738530937409985,33.359615325927734,14.755999565124512
0.8018,test,32.3009,14.2,33.52207,14.3,2.3590135454529886,33.43753433227539,14.755999565124512
0.8125,train,32.4108,14.3,33.657684,14.489999999999998,2.368612410968555,33.51716995239258,14.755999565124512
0.8231,test,32.5243,14.4,33.741295,14.489999999999998,2.3412154531034433,33.601104736328125,14.83199977874756
0.8337,train,32.6411,14.5,33.852676,14.489999999999998,2.288443872037289,33.71046447753906,14.83199977874756
0.8444,train,32.761,14.6,33.98883,14.489999999999998,2.2693843976108674,33.85823440551758,15.0600004196167
0.855,train,32.8836,14.7,34.135345,14.489999999999998,2.227597609261458,33.98399353027344,15.0600004196167
0.8657,train,33.0098,14.8,34.253418,14.489999999999998,2.155084705039798,34.08843231201172,15.0600004196167
0.8763,train,33.1392,14.9,34.342262,14.489999999999998,2.1056267769675596,34.185054779052734,15.0600004196167
0.8869,train,33.2698,14.9,34.429604,14.489999999999998,2.103939821549484,34.2709846496582,14.83199977874756
0.8976,train,33.4032,15.0,34.537785,14.489999999999998,2.1311363010977895,34.3529052734375,14.83199977874756
0.9082,train,33.5389,15.1,34.68103,14.489999999999998,2.24361181739706,34.44736099243164,14.83199977874756
1.1102,train,36.4394,16.1,38.211,15.44,3.0435484486002635,37.58236312866211,15.81999969482422
1.3122,val,39.6098,16.6,43.35328,14.110000000000001,5.893937279018453,41.18243789672852,14.984000205993652
1.5143,train,42.7264,16.8,43.976555,15.44,2.707322509807788,44.24546432495117,15.81999969482422
1.7163,train,45.6353,16.8,46.675125,15.82,2.5162506546797436,47.012428283691406,15.66800022125244
1.9184,train,48.2856,16.8,49.753937,15.82,2.0643762922201594,50.26958465576172,15.363999366760254
2.1204,test,50.6763,16.7,52.070744,15.82,2.456879101254443,52.56751251220703,16.200000762939453
2.3224,train,52.8272,16.6,53.849457,15.82,1.7243245438903414,54.1102409362793,15.81999969482422
2.5245,train,54.7643,16.5,55.47168,16.770000000000003,1.0368773213815006,55.93284606933594,15.81999969482422
2.5351,train,54.8609,16.5,55.511124,16.770000000000003,1.0578064335782862,56.02202987670898,15.81999969482422
2.5458,train,54.9572,16.4,55.553444,16.770000000000003,1.077954048574492,56.1128044128418,15.81999969482422
2.5564,test,55.0525,16.4,55.600376,16.770000000000003,1.1024867479675853,56.20374298095703,15.81999969482422
2.567,train,55.1475,16.4,55.65091,16.770000000000003,1.1200368812565613,56.29591369628906,15.81999969482422
2.5777,train,55.2418,16.4,55.706333,16.770000000000003,1.1312952966339145,56.38894271850586,15.81999969482422
2.5883,train,55.3357,16.4,55.762928,16.770000000000003,1.1357237039824526,56.482872009277344,15.81999969482422
2.5989,train,55.429,16.4,55.82161,16.770000000000003,1.13219327003494,56.57688903808594,15.81999969482422
2.6096,test,55.5219,16.4,55.883102,16.770000000000003,1.1200106681643036,56.67103576660156,15.81999969482422
2.6202,test,55.6143,16.4,55.94559,16.770000000000003,1.100012195308786,56.765567779541016,15.81999969482422
2.6308,train,55.7062,16.4,56.009808,16.770000000000003,1.075455274783966,56.86115264892578,15.81999969482422
2.6414,val,55.7977,16.4,56.078186,16.770000000000003,1.0499137188341792,56.95878601074219,15.81999969482422
2.6521,train,55.8887,16.4,56.14941,16.770000000000003,1.0293783437055068,57.06011199951172,15.81999969482422
2.6627,train,55.9792,16.4,56.22225,16.770000000000003,1.0173071259842066,57.16449737548828,15.81999969482422
2.6733,train,56.0693,16.4,56.29636,16.770000000000003,1.0140556245777055,57.26814270019531,15.81999969482422
2.684,train,56.159,16.4,56.372894,16.770000000000003,1.017794817982186,57.36949157714844,15.81999969482422
2.6946,train,56.2482,16.4,56.449375,16.770000000000003,1.0259614107122952,57.468204498291016,16.42799949645996
2.7052,val,56.3369,16.4,56.52828,16.770000000000003,1.0338104304766798,57.56465911865234,16.42799949645996
2.7159,train,56.4253,16.4,56.574966,16.770000000000003,0.9391613295358632,57.663082122802734,16.42799949645996
2.7265,train,56.4694,18.6,56.64542,16.770000000000003,1.0413364851782603,57.69034957885742,16.42799949645996
2.9286,val,57.1948,18.6,57.31107,16.770000000000003,1.2671345784249226,58.25326919555664,15.4399995803833
3.1306,train,57.8377,18.6,57.991623,16.770000000000003,1.34986693396601,58.94859313964844,15.81999969482422
3.3327,train,58.4115,18.6,58.78104,16.770000000000003,1.231034069671074,59.63648223876953,15.81999969482422
3.5347,train,58.9267,18.6,59.591434,15.44,1.032149257919064,60.22275924682617,15.81999969482422
3.7367,test,59.3921,18.6,60.382664,15.44,1.2601309369447282,60.76084518432617,15.4399995803833
3.9388,train,59.8144,18.6,60.60623,16.770000000000003,1.0077583230736844,61.39086151123047,15.4399995803833
4.1408,train,60.1995,18.6,60.82732,16.770000000000003,0.9029321159699212,61.806339263916016,15.81999969482422
4.3429,train,60.5521,18.6,61.35347,16.770000000000003,0.8212091205168587,62.03177261352539,15.81999969482422
4.5449,train,60.876,18.6,61.53043,16.96,0.8570271675407427,62.43202209472656,15.81999969482422
4.7469,train,61.1748,18.6,61.64938,16.96,0.9687902016995823,63.05476379394531,15.81999969482422
4.949,test,61.4511,18.6,62.04223,16.770000000000003,0.9913771362770711,63.23775863647461,15.4399995803833
5.151,train,61.7076,18.6,62.418118,16.770000000000003,0.9155621482445158,63.286407470703125,15.212000846862791
5.3531,train,61.9462,18.6,62.41227,15.82,0.8672730095730923,63.313724517822266,15.4399995803833
5.5551,train,62.1687,18.6,62.43668,16.770000000000003,0.8064693426823079,63.61518096923828,15.81999969482422
5.7571,train,62.3767,18.6,62.538532,16.770000000000003,1.187231180016013,63.8829460144043,15.81999969482422
5.9592,train,62.5716,18.6,63.201622,16.770000000000003,1.2928093639197535,63.964656829833984,15.4399995803833
6.1612,val,62.7546,18.6,63.574043,16.580000000000002,1.4205087193240875,64.1752700805664,15.81999969482422
6.3633,test,62.9268,18.6,63.65675,15.44,1.0300659740430924,64.35028076171875,15.81999969482422
6.5653,train,63.0891,18.6,63.87098,15.44,0.9252135122339128,64.6012954711914,15.81999969482422
6.7673,train,63.2423,18.6,63.929066,15.44,0.9971569519968569,64.7233657836914,15.81999969482422
6.9694,train,63.3871,18.6,63.929047,16.770000000000003,1.2032480688033682,64.77771759033203,15.4399995803833
7.1714,test,63.5243,18.6,64.06187,15.44,1.3437584676027479,64.86004638671875,15.81999969482422
7.3735,train,63.6544,18.6,64.27482,15.44,1.4774692788173063,65.11518096923828,15.81999969482422
7.5755,val,63.778,18.6,64.43801,14.489999999999998,1.6208659644871657,65.34852600097656,15.4399995803833
7.7776,val,63.8955,18.6,64.5389,14.489999999999998,1.6913973434579102,65.36170196533203,14.83199977874756
7.9796,train,64.0073,18.6,64.566284,14.489999999999998,1.7488079691288148,65.41673278808594,14.83199977874756
8.1816,train,64.114,18.6,64.58303,14.87,1.7046394151392392,65.60362243652344,15.0600004196167
8.3837,train,64.2157,18.6,64.66816,15.44,1.38199103231966,65.7793197631836,15.81999969482422
8.5857,train,64.313,18.6,64.74512,16.580000000000002,1.1817179691075648,65.87664031982422,15.81999969482422
8.7878,test,64.406,18.6,64.81035,16.580000000000002,1.0440958667201006,66.00637817382812,15.81999969482422
8.9898,train,64.495,18.6,64.999825,16.580000000000002,0.8742590263688161,66.11869049072266,15.81999969482422
9.1918,train,64.5802,18.6,65.1578,16.580000000000002,0.7756097437351838,66.18660736083984,15.81999969482422
9.3939,train,64.662,18.6,65.27766,16.580000000000002,0.7023726571673474,66.23921966552734,15.81999969482422
9.5959,val,64.7405,18.6,65.47517,16.770000000000003,0.7031966029153558,66.41696166992188,15.81999969482422
9.798,train,64.8159,18.6,65.63985,16.770000000000003,0.7615947559492862,66.68116760253906,15.81999969482422
10.0,val,64.8884,18.6,66.098915,16.770000000000003,0.9881179880766805,67.0113296508789,15.81999969482422
