E,split,Ta_c_true,k_c_true,Ta_c_pred,k_c_pred,curve_MAPE,Ta_c_old,k_c_old
0.2306,val,27.0227,16.2,27.192074,15.82,1.550015372678742,27.48067855834961,15.4399995803833
0.2347,train,26.9786,16.4,27.247234,15.63,1.614333743949032,27.45962142944336,15.81999969482422
0.2388,test,26.9518,16.5,27.205528,15.63,1.7216813558625608,27.44750213623047,15.81999969482422
0.2429,train,26.9391,16.7,27.16505,14.68,1.8449256726054735,27.42350006103516,15.81999969482422
0.2469,train,26.9387,16.8,27.113548,14.68,1.99178307843388,27.420921325683597,15.81999969482422
0.251,train,26.9482,17.0,27.09727,14.68,2.1727894338718623,27.440298080444336,15.81999969482422
0.2551,train,26.9674,17.2,27.106127,15.82,2.2720627192863376,27.46996307373047,15.81999969482422
0.2592,train,26.9956,17.3,27.15134,15.82,2.2226962474261236,27.501501083374023,15.81999969482422
0.2633,train,27.0322,17.5,27.227213,15.82,2.044470929799607,27.54325294494629,16.200000762939453
0.2673,train,27.0775,17.7,27.300701,14.68,1.9111282938940717,27.608423233032227,15.81999969482422
0.2714,train,27.1315,17.9,27.357347,14.68,1.820634025739919,27.67765998840332,15.81999969482422
0.2755,train,27.1939,18.0,27.416203,14.68,1.7278907665621828,27.71591567993164,15.4399995803833
0.2796,train,27.2655,18.2,27.495148,14.68,1.6447158020595196,27.7447566986084,15.4399995803833
0.2837,val,27.3459,18.3,27.560537,14.68,1.5112612765174913,27.788253784179688,15.0600004196167
0.2878,val,27.4344,18.5,27.624565,14.68,1.462858833292451,27.84148597717285,15.0600004196167
0.2918,train,27.5309,18.7,27.578026,14.68,1.2995604508712062,27.92268180847168,15.0600004196167
0.2959,train,27.468,13.9,27.602312,14.87,1.411423812326386,27.87416076660156,15.0600004196167
0.3,val,27.3803,14.2,27.562737,14.87,1.309345963921465,27.801225662231445,15.0600004196167
0.3003,test,27.3752,14.2,27.560066,14.87,1.306274032149279,27.797679901123047,15.0600004196167
0.302,train,27.3409,14.3,27.59574,15.63,1.3621774845526027,27.773372650146484,15.0600004196167
0.3087,test,27.2404,14.8,27.533102,15.82,1.1381357122844082,27.73052978515625,15.0600004196167
0.3172,test,27.1587,15.3,27.462135,15.82,1.1283864206675942,27.691143035888672,15.363999366760254
0.3256,train,27.1257,15.8,27.415726,14.68,1.5219870498039185,27.636369705200195,15.363999366760254
0.3341,val,27.1363,16.4,27.273088,14.68,1.560252936705606,27.610864639282227,15.4399995803833
0.3425,train,27.188,16.9,27.33577,14.68,1.6341574326207258,27.63179397583008,15.0600004196167
0.351,train,27.2748,17.3,27.449821,14.68,1.6879614442751285,27.70744514465332,15.0600004196167
0.3594,train,27.3944,17.8,27.61924,14.68,1.75636117439227,27.82733726501465,15.0600004196167
0.3679,train,27.5419,18.2,27.743303,14.68,1.6729169398759107,28.000490188598636,15.0600004196167
0.3764,train,27.5958,12.0,27.835087,14.68,1.800191013433045,28.088638305664062,14.83199977874756
0.3848,train,27.6352,12.3,27.883945,14.489999999999998,1.8705336671332604,28.1220645904541,14.83199977874756
0.3933,val,27.6967,12.5,27.949215,14.489999999999998,2.0795456501388405,28.18984603881836,14.83199977874756
0.4017,test,27.7783,12.8,28.051476,14.489999999999998,2.1566630307163073,28.292665481567383,15.4399995803833
0.4102,train,27.8782,13.0,28.194925,14.489999999999998,1.959731405253267,28.4589786529541,15.136000633239746
0.4186,train,27.9948,13.2,28.372211,14.3,1.7651783362878168,28.60525894165039,15.0600004196167
0.4271,test,28.1264,13.4,28.55619,14.3,1.711138522031807,28.762413024902344,15.0600004196167
0.4355,train,28.2715,13.6,28.752932,14.3,1.723781495161289,28.975555419921875,15.0600004196167
0.444,train,28.4288,13.8,28.933949,14.3,1.597137722414932,29.170515060424805,15.0600004196167
0.4524,train,28.5968,13.9,29.150106,14.3,1.4449730196767632,29.33300018310547,15.0600004196167
0.4609,val,28.7742,14.1,29.395359,13.920000000000002,1.5025586101893418,29.482816696166992,15.0600004196167
0.4694,train,28.9605,14.3,29.655752,13.920000000000002,1.4914755895103329,29.66007232666016,15.0600004196167
0.4778,train,29.1537,14.4,29.8298,13.920000000000002,1.3884291052227846,29.86139297485352,15.0600004196167
0.4863,test,29.3543,14.6,29.940607,14.68,1.3010239821223029,30.049211502075195,15.0600004196167
0.4947,train,29.5604,14.7,30.061958,14.68,1.1781915212781233,30.212459564208984,15.0600004196167
0.5032,train,29.7717,14.8,30.292187,14.68,1.2380717580380174,30.40679168701172,15.0600004196167
0.5041,train,29.7946,14.8,30.314257,14.68,1.2361873658353493,30.431041717529297,15.0600004196167
0.5116,test,29.9875,15.0,30.409754,14.68,1.0320398176174144,30.63269424438477,15.0600004196167
0.5201,train,30.2069,15.1,30.615341,14.68,1.0454945133425466,30.840591430664062,15.0600004196167
0.5285,val,30.4296,15.2,30.86488,15.82,1.1907622583854296,31.069721221923828,15.0600004196167
0.537,test,30.6552,15.3,31.161541,15.82,1.4334248522913964,31.320838928222656,15.0600004196167
0.5455,val,30.8831,15.4,31.458616,14.68,1.7085208859889498,31.598785400390625,15.0600004196167
0.5539,train,31.113,15.5,31.710464,14.68,1.9612461236239882,31.872541427612305,15.4399995803833
0.5624,val,31.3442,15.6,31.898798,14.68,2.0999151594450733,32.117088317871094,15.4399995803833
0.5708,train,31.5768,15.7,31.875229,14.68,1.8365792206276605,32.32362365722656,15.4399995803833
0.5793,train,31.5137,11.0,31.956554,14.68,1.858076884912609,32.253841400146484,15.0600004196167
0.5877,train,31.4481,11.2,31.897276,14.68,1.7080287490070882,32.1473503112793,15.0600004196167
0.5962,val,31.3971,11.3,31.842993,14.68,1.6663897815094586,32.0771484375,15.0600004196167
0.6046,train,31.3556,11.5,31.82262,14.68,1.7618628389238382,32.03618240356445,14.83199977874756
0.6131,val,31.3269,11.7,31.776707,14.3,1.9152788082538075,32.02445983886719,14.83199977874756
0.6215,train,31.3061,11.8,31.77645,14.3,2.0461886127553575,32.034568786621094,14.755999565124512
0.63,train,31.2969,11.9,31.794706,14.68,2.1835385124401046,32.0608024597168,14.755999565124512
0.6385,train,31.294,12.1,31.839546,14.68,2.277196520926063,32.08959197998047,14.755999565124512
0.6469,train,31.2998,12.2,31.90228,14.68,2.296431861882684,32.11271286010742,14.755999565124512
0.6554,val,31.3132,12.4,31.97567,14.68,2.246284231152453,32.1351318359375,14.755999565124512
0.6638,train,31.3321,12.5,32.069122,14.68,2.1491388648904373,32.15601348876953,14.755999565124512
0.6723,train,31.3579,12.6,32.14692,14.68,2.072468638502457,32.21223831176758,14.755999565124512
0.6807,train,31.3898,12.7,32.19414,14.68,2.064581186306159,32.30009078979492,14.755999565124512
0.6892,train,31.4269,12.9,32.218914,14.68,2.141069344569931,32.38408279418945,14.755999565124512
0.6976,train,31.4686,13.0,32.260876,14.68,2.2446353990699537,32.45895004272461,14.755999565124512
0.7061,train,31.5152,13.1,32.356953,14.68,2.311850033037871,32.54099655151367,14.755999565124512
0.7167,test,31.5804,13.2,32.525497,14.3,2.36587898416371,32.672245025634766,14.755999565124512
0.7274,test,31.6522,13.4,32.727222,14.3,2.4047454153971546,32.829978942871094,14.755999565124512
0.738,train,31.7292,13.5,32.922363,14.3,2.41223319616238,33.004573822021484,14.755999565124512
0.7486,train,31.8125,13.6,33.077686,14.3,2.378384388046043,33.153282165527344,14.755999565124512
0.7593,test,31.9021,13.7,33.215546,14.3,2.355035325780634,33.23087310791016,14.755999565124512
0.7699,train,31.995,13.9,33.324635,14.3,2.357451821173979,33.245628356933594,14.755999565124512
0.7806,test,32.0927,14.0,33.338264,14.68,2.4391072356260217,33.29936218261719,14.755999565124512
0.7912,val,32.1948,14.1,33.30997,14.68,2.483766564161336,33.359615325927734,14.755999565124512
0.8018,test,32.3009,14.2,33.294853,14.68,2.4777397789839983,33.43753433227539,14.755999565124512
0.8125,train,32.4108,14.3,33.35132,14.68,2.413387571878196,33.51716995239258,14.755999565124512
0.8231,test,32.5243,14.4,33.440926,14.68,2.3370409841286923,33.601104736328125,14.83199977874756
0.8337,train,32.6411,14.5,33.591507,14.68,2.3360243384367685,33.71046447753906,14.83199977874756
0.8444,train,32.761,14.6,33.764915,14.3,2.3712358913772063,33.85823440551758,15.0600004196167
0.855,train,32.8836,14.7,33.93647,14.110000000000001,2.3747430171193438,33.98399353027344,15.0600004196167
0.8657,train,33.0098,14.8,34.107414,14.110000000000001,2.3637259070627668,34.08843231201172,15.0600004196167
0.8763,train,33.1392,14.9,34.29583,14.110000000000001,2.394351699257171,34.185054779052734,15.0600004196167
0.8869,train,33.2698,14.9,34.460167,14.3,2.38045466743034,34.2709846496582,14.83199977874756
0.8976,train,33.4032,15.0,34.59077,14.3,2.336733444188294,34.3529052734375,14.83199977874756
0.9082,train,33.5389,15.1,34.71761,14.87,2.425168303727205,34.44736099243164,14.83199977874756
1.1102,train,36.4394,16.1,38.986916,14.110000000000001,5.225527150407523,37.58236312866211,15.81999969482422
1.3122,val,39.6098,16.6,42.226845,13.920000000000002,5.919374055404767,41.18243789672852,14.984000205993652
1.5143,train,42.7264,16.8,44.718273,14.68,5.839940024165167,44.24546432495117,15.81999969482422
1.7163,train,45.6353,16.8,46.927902,14.68,4.868868085194113,47.012428283691406,15.66800022125244
1.9184,train,48.2856,16.8,49.6989,14.68,4.395156563746358,50.26958465576172,15.363999366760254
2.1204,test,50.6763,16.7,52.806557,14.68,4.838781257655612,52.56751251220703,16.200000762939453
2.3224,train,52.8272,16.6,53.939976,14.87,3.4203000497751006,54.1102409362793,15.81999969482422
2.5245,train,54.7643,16.5,55.442734,14.87,2.55042602964087,55.93284606933594,15.81999969482422
2.5351,train,54.8609,16.5,55.510746,14.87,2.514124574293261,56.02202987670898,15.81999969482422
2.5458,train,54.9572,16.4,55.581333,14.87,2.480130228727699,56.1128044128418,15.81999969482422
2.5564,test,55.0525,16.4,55.65424,14.87,2.4449573135743945,56.20374298095703,15.81999969482422
2.567,train,55.1475,16.4,55.730045,14.87,2.408704904768879,56.29591369628906,15.81999969482422
2.5777,train,55.2418,16.4,55.811295,14.87,2.371253354834565,56.38894271850586,15.81999969482422
2.5883,train,55.3357,16.4,55.895187,14.87,2.3333565680304864,56.482872009277344,15.81999969482422
2.5989,train,55.429,16.4,55.98392,14.87,2.295330720270948,56.57688903808594,15.81999969482422
2.6096,test,55.5219,16.4,56.07885,14.87,2.2594262061482753,56.67103576660156,15.81999969482422
2.6202,test,55.6143,16.4,56.17688,14.87,2.2280180149132396,56.765567779541016,15.81999969482422
2.6308,train,55.7062,16.4,56.27743,14.87,2.2004158982670847,56.86115264892578,15.81999969482422
2.6414,val,55.7977,16.4,56.381084,14.87,2.1774450888381156,56.95878601074219,15.81999969482422
2.6521,train,55.8887,16.4,56.485733,14.87,2.1603849977718603,57.06011199951172,15.81999969482422
2.6627,train,55.9792,16.4,56.589195,14.87,2.1482195448365675,57.16449737548828,15.81999969482422
2.6733,train,56.0693,16.4,56.688725,14.68,2.1420795444348757,57.26814270019531,15.81999969482422
2.684,train,56.159,16.4,56.787514,14.68,2.1409782929153387,57.36949157714844,15.81999969482422
2.6946,train,56.2482,16.4,56.884064,14.68,2.1497196054463115,57.468204498291016,16.42799949645996
2.7052,val,56.3369,16.4,56.981064,14.68,2.171529497957929,57.56465911865234,16.42799949645996
2.7159,train,56.4253,16.4,57.055336,14.68,2.1336831213409906,57.663082122802734,16.42799949645996
2.7265,train,56.4694,18.6,57.128853,14.68,2.2233516549965264,57.69034957885742,16.42799949645996
2.9286,val,57.1948,18.6,57.868134,14.87,2.072227727187512,58.25326919555664,15.4399995803833
3.1306,train,57.8377,18.6,58.449467,14.68,2.2447991660653845,58.94859313964844,15.81999969482422
3.3327,train,58.4115,18.6,59.5838,14.68,2.058919505132959,59.63648223876953,15.81999969482422
3.5347,train,58.9267,18.6,60.373146,14.68,1.8233237539420615,60.22275924682617,15.81999969482422
3.7367,test,59.3921,18.6,60.425083,14.68,2.2427286629890504,60.76084518432617,15.4399995803833
3.9388,train,59.8144,18.6,60.854,14.68,2.0971966247532112,61.39086151123047,15.4399995803833
4.1408,train,60.1995,18.6,61.995487,14.68,2.0117671817798723,61.806339263916016,15.81999969482422
4.3429,train,60.5521,18.6,62.093933,14.68,1.8792865546088637,62.03177261352539,15.81999969482422
4.5449,train,60.876,18.6,62.33681,14.68,1.6884091648919046,62.43202209472656,15.81999969482422
4.7469,train,61.1748,18.6,63.060146,14.68,2.0103423953451642,63.05476379394531,15.81999969482422
4.949,test,61.4511,18.6,63.401592,14.68,2.2159476114819965,63.23775863647461,15.4399995803833
5.151,train,61.7076,18.6,63.137196,14.68,2.0279884939380675,63.286407470703125,15.212000846862791
5.3531,train,61.9462,18.6,63.241592,14.68,1.9577437758712477,63.313724517822266,15.4399995803833
5.5551,train,62.1687,18.6,63.94247,14.87,2.1172006179426606,63.61518096923828,15.81999969482422
5.7571,train,62.3767,18.6,63.920254,14.68,1.9412204848797572,63.8829460144043,15.81999969482422
5.9592,train,62.5716,18.6,63.683723,14.68,1.9408944642521357,63.964656829833984,15.4399995803833
6.1612,val,62.7546,18.6,63.645172,14.68,1.9720344163230918,64.1752700805664,15.81999969482422
6.3633,test,62.9268,18.6,63.983154,14.68,1.8347989236252873,64.35028076171875,15.81999969482422
6.5653,train,63.0891,18.6,64.41416,14.68,1.8744523295825637,64.6012954711914,15.81999969482422
6.7673,train,63.2423,18.6,64.5624,14.3,1.9438279436431418,64.7233657836914,15.81999969482422
6.9694,train,63.3871,18.6,64.50863,14.3,1.9464682745543231,64.77771759033203,15.4399995803833
7.1714,test,63.5243,18.6,64.54443,14.87,1.9130857605227887,64.86004638671875,15.81999969482422
7.3735,train,63.6544,18.6,64.80821,14.68,1.8687377306703532,65.11518096923828,15.81999969482422
7.5755,val,63.778,18.6,65.13971,14.68,1.8759964514887695,65.34852600097656,15.4399995803833
7.7776,val,63.8955,18.6,65.27327,14.68,1.922951656294103,65.36170196533203,14.83199977874756
7.9796,train,64.0073,18.6,65.09944,14.68,1.7692868288438481,65.41673278808594,14.83199977874756
8.1816,train,64.114,18.6,65.23656,14.68,1.7636097778708264,65.60362243652344,15.0600004196167
8.3837,train,64.2157,18.6,65.73691,14.68,1.8564173388585923,65.7793197631836,15.81999969482422
8.5857,train,64.313,18.6,66.12318,14.68,1.9917165625930273,65.87664031982422,15.81999969482422
8.7878,test,64.406,18.6,66.269264,14.68,2.2674398744915125,66.00637817382812,15.81999969482422
8.9898,train,64.495,18.6,66.269615,14.68,2.321979470665272,66.11869049072266,15.81999969482422
9.1918,train,64.5802,18.6,66.13072,14.68,2.0659138072000136,66.18660736083984,15.81999969482422
9.3939,train,64.662,18.6,65.99919,14.68,2.0010883923808014,66.23921966552734,15.81999969482422
9.5959,val,64.7405,18.6,66.04188,14.68,2.035813565508286,66.41696166992188,15.81999969482422
9.798,train,64.8159,18.6,66.17799,14.68,2.156480863379872,66.68116760253906,15.81999969482422
10.0,val,64.8884,18.6,66.82231,14.68,2.3940516475805014,67.0113296508789,15.81999969482422
